@relation detectMovementType

@attribute mean numeric
@attribute stdDeviation numeric
@attribute min numeric
@attribute max numeric
@attribute movementType {walking,biking,driving}
@attribute sensor {accelerometer}

@data
11.7185,5.423358,3.292614,25.659593,walking,accelerometer
11.833226,5.379259,2.897403,26.959554,walking,accelerometer
11.883239,4.986506,2.897403,28.688922,walking,accelerometer
12.106383,5.076665,4.317374,28.688922,walking,accelerometer
11.956549,5.240322,2.706754,29.343191,walking,accelerometer
12.263718,5.408177,2.706754,29.343191,walking,accelerometer
12.487304,5.177203,4.141435,28.45226,walking,accelerometer
12.154463,4.655468,4.437434,25.594892,walking,accelerometer
12.38006,4.961646,4.437434,25.594892,walking,accelerometer
12.21003,5.321946,3.221242,24.82656,walking,accelerometer
12.076934,4.944944,3.221242,24.82656,walking,accelerometer
11.992189,4.722459,4.459739,26.549387,walking,accelerometer
12.265697,4.896838,4.051955,26.549387,walking,accelerometer
12.331851,4.929926,4.051955,24.194946,walking,accelerometer
12.358018,5.028607,2.953796,22.850405,walking,accelerometer
12.305266,4.95399,2.953796,24.841104,walking,accelerometer
12.384562,4.860843,4.117334,24.841104,walking,accelerometer
12.077545,5.041294,4.381741,22.93403,walking,accelerometer
11.885631,5.116811,4.473286,27.598041,walking,accelerometer
12.265944,5.118869,4.280362,27.598041,walking,accelerometer
12.111433,4.866247,4.280362,24.232644,walking,accelerometer
12.067512,4.89191,3.54328,28.356455,walking,accelerometer
12.332515,5.13544,3.54328,28.356455,walking,accelerometer
12.404043,4.932048,2.589785,25.415435,walking,accelerometer
11.916895,4.542898,2.589785,23.267614,walking,accelerometer
12.257109,4.486959,3.623967,24.697992,walking,accelerometer
11.950388,4.746102,3.529063,24.697992,walking,accelerometer
11.593668,4.874046,2.818563,22.853926,walking,accelerometer
11.971639,5.241467,1.719281,28.030822,walking,accelerometer
11.887002,4.968681,1.719281,28.030822,walking,accelerometer
12.247563,4.655306,4.379419,25.531995,walking,accelerometer
11.624125,5.047866,3.175558,24.09712,walking,accelerometer
11.48049,5.286582,2.623351,27.767456,walking,accelerometer
11.68585,5.313845,1.88975,27.767456,walking,accelerometer
11.292991,5.253766,1.88975,27.926238,walking,accelerometer
11.976174,5.510517,2.442882,27.926238,walking,accelerometer
12.312118,5.469464,2.15235,26.940855,walking,accelerometer
11.27759,4.103579,2.15235,21.55568,walking,accelerometer
9.808706,2.102221,5.722375,15.655565,walking,accelerometer
9.357165,1.675055,5.919613,15.655565,walking,accelerometer
9.369384,1.026804,7.074149,13.394206,walking,accelerometer
9.345701,0.614862,7.793849,10.998423,walking,accelerometer
9.376964,0.328495,8.426393,10.493067,walking,accelerometer
9.343098,0.506774,7.899469,11.369154,walking,accelerometer
9.382599,0.861291,7.284121,12.793152,walking,accelerometer
9.367332,0.827797,7.284121,12.793152,walking,accelerometer
9.402278,0.620036,7.704175,11.4796,walking,accelerometer
9.54627,1.109322,6.560012,13.208973,walking,accelerometer
9.540325,1.350467,6.560012,13.208973,walking,accelerometer
9.424942,1.354776,7.247873,13.003962,walking,accelerometer
9.60994,1.906646,5.898349,13.838709,walking,accelerometer
9.872194,2.589986,5.294919,16.230635,walking,accelerometer
9.577461,2.554,5.294919,16.230635,walking,accelerometer
9.232185,2.093482,5.602416,15.32836,walking,accelerometer
9.815058,2.692805,4.130726,17.320837,walking,accelerometer
9.916988,2.588579,4.130726,17.320837,walking,accelerometer
9.342104,2.344527,0.500394,19.090208,walking,accelerometer
9.394508,2.335041,0.500394,19.090208,walking,accelerometer
9.501952,1.383289,1.584405,12.662958,walking,accelerometer
9.471123,0.535295,7.94175,12.007954,walking,accelerometer
9.478818,0.108185,9.213737,9.799128,walking,accelerometer
9.47685,0.075143,9.282318,9.631466,walking,accelerometer
9.478999,0.075568,9.247263,9.681073,walking,accelerometer
9.531388,0.557945,7.676663,11.351644,walking,accelerometer
9.541563,0.607352,7.676663,11.351644,walking,accelerometer
9.534879,0.897269,7.28961,12.980445,walking,accelerometer
9.549952,0.995088,7.171891,12.980445,walking,accelerometer
9.43486,0.521128,7.171891,11.591348,walking,accelerometer
9.355581,0.29513,8.245944,10.21755,walking,accelerometer
9.377624,0.410041,7.776093,10.406607,walking,accelerometer
9.365054,0.442863,7.776093,11.246913,walking,accelerometer
9.482564,0.884438,5.690828,12.506638,walking,accelerometer
9.545544,1.155281,5.690828,12.924665,walking,accelerometer
9.411044,0.845289,7.014833,12.924665,walking,accelerometer
9.371193,0.299362,8.667289,10.218862,walking,accelerometer
9.374957,0.233703,8.667289,10.218862,walking,accelerometer
9.490622,0.793521,6.707758,12.809589,walking,accelerometer
9.539872,1.682404,5.184146,15.962419,walking,accelerometer
9.997172,1.709317,5.184146,15.962419,walking,accelerometer
10.492238,0.670091,8.23235,13.109896,walking,accelerometer
10.44143,0.239666,9.800591,11.218244,walking,accelerometer
10.241307,1.274664,4.851861,13.996995,walking,accelerometer
9.772971,1.360837,4.851861,13.996995,walking,accelerometer
9.466746,0.465361,7.857327,11.291165,walking,accelerometer
9.816204,0.35716,8.913627,10.768588,driving,accelerometer
9.850562,0.337764,8.913627,10.593237,driving,accelerometer
9.845926,0.356379,9.002225,10.629242,driving,accelerometer
9.802489,0.369479,9.002225,10.766627,driving,accelerometer
9.809068,0.349555,9.162689,10.766627,driving,accelerometer
9.809271,0.296499,9.083637,10.522136,driving,accelerometer
9.845801,0.263923,9.083637,10.544844,driving,accelerometer
9.856296,0.353811,8.918308,10.714271,driving,accelerometer
9.804342,0.40771,8.918308,10.714271,driving,accelerometer
9.825516,0.383757,8.955529,10.596817,driving,accelerometer
9.854768,0.500533,8.866893,11.364001,driving,accelerometer
9.835542,0.481676,8.866893,11.364001,driving,accelerometer
9.782065,0.388317,8.161906,10.793483,driving,accelerometer
9.820162,0.387844,8.161906,10.793483,driving,accelerometer
9.884377,0.311605,9.049194,10.657565,driving,accelerometer
9.841566,0.349735,8.908882,10.556127,driving,accelerometer
9.819358,0.354142,8.908882,10.487032,driving,accelerometer
9.840537,0.377548,8.999357,10.84122,driving,accelerometer
9.826521,0.406463,8.828315,10.843221,driving,accelerometer
9.829556,0.476497,8.740852,11.28886,driving,accelerometer
9.872009,0.495811,8.15337,11.28886,driving,accelerometer
9.848078,0.432789,8.15337,10.94936,driving,accelerometer
9.835695,0.467508,8.563825,11.268161,driving,accelerometer
9.826593,0.444594,8.578027,11.268161,driving,accelerometer
9.830202,0.344358,8.846996,10.65038,driving,accelerometer
9.780294,0.293268,8.846996,10.442547,driving,accelerometer
9.76886,0.418178,8.666086,11.206967,driving,accelerometer
9.846775,0.486227,8.666086,11.206967,driving,accelerometer
9.869661,0.455157,8.756145,10.956634,driving,accelerometer
9.857701,0.426684,8.756145,10.956634,driving,accelerometer
9.858822,0.405595,8.981948,10.839458,driving,accelerometer
9.776265,0.412446,8.779522,10.630131,driving,accelerometer
9.800141,0.442446,8.779522,10.959118,driving,accelerometer
9.841099,0.392739,8.991598,10.959118,driving,accelerometer
9.792376,0.302768,9.196173,10.795949,driving,accelerometer
9.802453,0.307254,9.166848,10.795949,driving,accelerometer
9.791467,0.30567,9.146428,10.541261,driving,accelerometer
9.792471,0.287365,8.961822,10.541261,driving,accelerometer
9.797591,0.283481,8.961822,10.481791,driving,accelerometer
9.799041,0.316418,8.867279,10.488216,driving,accelerometer
9.800079,0.274103,8.867279,10.488216,driving,accelerometer
9.791459,0.405709,8.640089,10.703089,driving,accelerometer
9.765733,0.42426,8.640089,10.703089,driving,accelerometer
9.796779,0.27701,9.033512,10.453901,driving,accelerometer
9.829572,0.271522,9.121439,10.48633,driving,accelerometer
9.827511,0.379419,8.481621,11.04465,driving,accelerometer
9.845389,0.412642,8.481621,11.04465,driving,accelerometer
9.841332,0.370256,8.956124,10.763964,driving,accelerometer
9.901984,0.396853,8.551114,11.112862,driving,accelerometer
10.002033,0.394504,8.551114,11.112862,driving,accelerometer
9.986535,0.418723,8.864298,11.005388,driving,accelerometer
10.041199,0.463698,8.864298,11.206842,driving,accelerometer
9.810896,0.361231,8.910038,10.593315,driving,accelerometer
9.839171,0.287692,9.217895,10.512248,driving,accelerometer
9.868507,0.294166,9.158292,10.593565,driving,accelerometer
9.895823,0.374542,8.809969,11.316147,driving,accelerometer
9.862781,0.421382,8.809969,11.316147,driving,accelerometer
9.858921,0.395385,8.841252,10.827937,driving,accelerometer
9.82158,0.389418,8.836311,10.827937,driving,accelerometer
9.780476,0.364272,8.836311,10.531298,driving,accelerometer
9.830959,0.338393,9.183577,10.709203,driving,accelerometer
9.892196,0.354218,9.188653,10.809603,driving,accelerometer
9.860528,0.328652,9.083573,10.809603,driving,accelerometer
9.882353,0.29105,9.083573,10.634663,driving,accelerometer
9.882182,0.323322,8.936143,10.634663,driving,accelerometer
9.830617,0.384314,8.936143,10.716135,driving,accelerometer
9.890275,0.54887,8.014048,11.329143,driving,accelerometer
9.943473,0.556873,8.014048,11.329143,driving,accelerometer
9.833431,0.538771,8.27807,10.982059,driving,accelerometer
9.789879,0.503756,8.27807,10.944885,driving,accelerometer
9.81944,0.576562,8.241324,12.531196,driving,accelerometer
9.803915,0.560954,8.241324,12.531196,driving,accelerometer
9.855675,0.313405,9.252294,11.024484,driving,accelerometer
9.845874,0.318551,8.947406,10.707131,driving,accelerometer
9.844272,0.638742,7.057218,13.093459,driving,accelerometer
9.863528,0.782568,7.057218,13.093459,driving,accelerometer
9.795754,0.65518,8.518569,11.199763,driving,accelerometer
9.798691,0.493885,8.518569,11.098706,driving,accelerometer
9.812665,0.534234,8.113864,11.637398,driving,accelerometer
9.814372,0.536717,8.113864,11.637398,driving,accelerometer
9.833769,0.378705,8.524781,11.131143,driving,accelerometer
9.806425,0.384581,8.752878,10.856739,driving,accelerometer
9.838342,0.450962,8.545667,10.99818,driving,accelerometer
9.971826,0.524349,8.545667,11.155873,driving,accelerometer
9.976322,0.450969,8.700138,11.155873,driving,accelerometer
9.845678,0.406095,8.856783,11.400027,driving,accelerometer
9.82685,0.509579,8.856783,11.400027,driving,accelerometer
9.850386,0.480869,8.791316,11.383935,driving,accelerometer
9.843265,0.410855,8.791316,10.926123,driving,accelerometer
9.819708,0.486184,8.015369,11.26975,driving,accelerometer
9.781751,0.486748,8.015369,11.26975,driving,accelerometer
9.767582,0.365131,8.454338,10.582404,driving,accelerometer
9.758354,0.369757,8.600746,10.526128,driving,accelerometer
9.777949,0.421808,8.600746,10.64649,driving,accelerometer
9.784668,0.422776,8.679478,10.688696,driving,accelerometer
9.770885,0.444903,8.679478,10.819466,driving,accelerometer
9.760908,0.518589,7.828222,10.919715,driving,accelerometer
9.757449,0.524997,7.828222,11.244295,driving,accelerometer
9.78963,0.397606,8.598711,11.244295,driving,accelerometer
9.790966,0.42192,8.681372,11.424839,driving,accelerometer
9.791375,0.446423,8.681372,11.424839,driving,accelerometer
9.811826,0.339411,9.104052,10.645193,driving,accelerometer
9.847089,0.361324,8.76943,10.633023,driving,accelerometer
9.867785,0.499225,8.363563,12.169534,driving,accelerometer
9.884865,0.485643,8.363563,12.169534,driving,accelerometer
9.824437,0.360345,9.010693,11.118552,driving,accelerometer
9.82661,0.396577,9.010693,10.904448,driving,accelerometer
9.854933,0.355116,9.015234,10.904448,driving,accelerometer
9.858591,0.325604,9.178993,10.606359,driving,accelerometer
9.864539,0.349405,9.15102,10.606359,driving,accelerometer
9.821847,0.344912,8.956613,10.722644,driving,accelerometer
9.824779,0.391685,8.956613,10.744115,driving,accelerometer
9.846946,0.462615,8.860458,11.585712,driving,accelerometer
9.868878,0.406664,8.860458,11.585712,driving,accelerometer
9.879671,0.382266,8.750958,10.733912,driving,accelerometer
9.857047,0.444498,8.750958,10.845279,driving,accelerometer
9.828485,0.442119,7.89911,10.948163,driving,accelerometer
9.834377,0.414667,7.89911,10.948163,driving,accelerometer
9.862448,0.427056,8.796206,11.828632,driving,accelerometer
9.859246,0.406787,8.796206,11.828632,driving,accelerometer
9.855271,0.340115,8.97871,10.695407,driving,accelerometer
9.862844,0.383901,8.97871,10.779932,driving,accelerometer
9.820773,0.413155,8.361725,10.983946,driving,accelerometer
9.849994,0.503262,8.359936,11.480212,driving,accelerometer
9.921468,0.839672,8.359936,17.488653,driving,accelerometer
9.898174,0.782048,8.85794,17.488653,driving,accelerometer
9.834965,0.373832,8.940681,10.917195,driving,accelerometer
9.833344,0.387659,8.909418,10.774936,driving,accelerometer
9.832732,0.413698,8.767215,11.117044,driving,accelerometer
9.811198,0.425281,8.767215,11.117044,driving,accelerometer
9.818164,0.525638,7.587047,11.73567,driving,accelerometer
9.793488,0.541074,7.587047,11.73567,driving,accelerometer
9.782813,0.454826,8.622745,10.878486,driving,accelerometer
9.785312,0.462244,8.9193,10.96179,driving,accelerometer
9.789521,0.453906,8.659504,10.995198,driving,accelerometer
9.830602,0.409144,8.659504,10.995198,driving,accelerometer
9.804588,0.406749,8.689361,10.823108,driving,accelerometer
9.761196,0.532453,7.124357,11.12305,driving,accelerometer
9.839974,0.674259,7.124357,11.86765,driving,accelerometer
9.90223,0.826013,8.57342,15.761448,driving,accelerometer
9.884273,0.738778,8.67238,15.761448,driving,accelerometer
9.891288,0.509489,8.774994,11.13242,driving,accelerometer
9.85482,0.586194,8.034071,11.173766,driving,accelerometer
9.842711,0.597628,8.034071,11.173766,driving,accelerometer
9.858489,0.514781,8.385635,11.02529,driving,accelerometer
9.86658,0.485792,8.634583,11.02529,driving,accelerometer
9.880732,0.456342,8.634583,11.020082,driving,accelerometer
9.863413,0.443462,8.792692,10.865384,driving,accelerometer
9.920824,0.490901,8.792692,11.209044,driving,accelerometer
9.890654,0.476647,8.833011,11.209044,driving,accelerometer
9.816029,0.423672,8.870826,11.047466,driving,accelerometer
9.854086,0.393254,8.870826,10.996309,driving,accelerometer
9.839645,0.371333,8.970506,10.996309,driving,accelerometer
9.808486,0.384272,8.728117,10.979389,driving,accelerometer
9.789161,0.452779,8.38235,10.658812,driving,accelerometer
9.770942,0.477864,8.38235,10.870765,driving,accelerometer
9.82541,0.437676,8.746896,10.870765,driving,accelerometer
9.878312,0.60174,8.212393,11.893144,driving,accelerometer
9.8276,0.576773,8.212393,11.893144,driving,accelerometer
9.780217,0.396388,8.457617,11.415565,driving,accelerometer
9.798391,0.551722,8.40807,12.124913,driving,accelerometer
9.822809,0.736436,8.220246,12.347409,driving,accelerometer
9.924714,0.950954,7.724779,12.857166,driving,accelerometer
9.969809,0.814295,7.724779,12.857166,driving,accelerometer
9.911084,0.44399,8.592933,11.063064,driving,accelerometer
9.899149,0.518312,8.881378,11.555859,driving,accelerometer
9.921954,0.530545,8.730698,11.555859,driving,accelerometer
9.999325,0.618551,8.730698,12.050183,driving,accelerometer
9.979067,0.714334,8.598556,12.050183,driving,accelerometer
9.904111,0.602988,8.598556,11.495412,driving,accelerometer
9.975177,0.760511,8.420004,11.842798,driving,accelerometer
9.956763,0.797738,8.420004,11.842798,driving,accelerometer
9.921919,0.597936,8.859607,11.53425,driving,accelerometer
10.002889,0.524868,8.449166,11.388219,driving,accelerometer
10.041177,0.48684,8.449166,11.388219,driving,accelerometer
9.99684,0.57888,8.84999,11.245818,driving,accelerometer
9.944739,0.582512,8.920964,11.300119,driving,accelerometer
9.851121,0.192464,9.413161,10.314522,driving,accelerometer
9.859182,0.176251,9.421214,10.314522,driving,accelerometer
9.882348,0.186549,9.462506,10.38835,driving,accelerometer
9.878715,0.193476,9.462506,10.38835,driving,accelerometer
9.885745,0.156897,9.496339,10.247088,driving,accelerometer
9.896019,0.151306,9.472499,10.389903,driving,accelerometer
9.881827,0.143059,9.472499,10.389903,driving,accelerometer
9.867731,0.096595,9.583826,10.106837,driving,accelerometer
9.852603,0.198913,8.435025,10.479114,driving,accelerometer
9.845164,0.198657,8.435025,10.479114,driving,accelerometer
9.843584,0.107566,9.498834,10.471916,driving,accelerometer
9.842631,0.100279,9.498834,10.471916,driving,accelerometer
9.838134,0.057752,9.678751,10.021724,driving,accelerometer
9.862886,0.1442,9.420087,10.534188,driving,accelerometer
9.88143,0.225809,9.420087,10.562549,driving,accelerometer
9.864846,0.314541,8.67254,10.669097,driving,accelerometer
9.846496,0.306158,8.67254,10.669097,driving,accelerometer
9.857017,0.239552,9.236051,10.38856,driving,accelerometer
9.86261,0.25051,9.171559,10.38856,driving,accelerometer
9.834105,0.246725,9.171559,10.325657,driving,accelerometer
9.833856,0.229185,9.303367,10.318365,driving,accelerometer
9.852841,0.287355,9.063136,11.328544,driving,accelerometer
9.861291,0.301644,9.063136,11.328544,driving,accelerometer
9.852362,0.212125,9.312439,10.350198,driving,accelerometer
9.834712,0.212955,8.907439,10.411651,driving,accelerometer
9.82903,0.273837,8.907439,10.512187,driving,accelerometer
9.834744,0.259895,9.306841,10.512187,driving,accelerometer
9.837568,0.225085,9.349229,10.304624,driving,accelerometer
9.835482,0.207163,9.349229,10.296771,driving,accelerometer
9.85958,0.24054,9.234024,10.460926,driving,accelerometer
9.861716,0.241892,9.234024,10.460926,driving,accelerometer
9.836408,0.251307,8.860912,10.375146,driving,accelerometer
9.893212,0.315323,8.860912,11.214706,driving,accelerometer
9.951134,0.303093,9.090008,11.214706,driving,accelerometer
10.005884,0.306113,8.585172,10.851194,driving,accelerometer
10.010054,0.506401,8.205969,11.428674,driving,accelerometer
9.89415,0.472452,8.205969,11.428674,driving,accelerometer
9.857667,0.395649,8.678689,11.181897,driving,accelerometer
9.990279,0.942079,6.937589,14.707385,driving,accelerometer
10.022196,0.880428,6.937589,14.707385,driving,accelerometer
9.94118,0.28793,9.191954,10.797382,driving,accelerometer
10.136928,2.278148,3.57532,19.905658,driving,accelerometer
10.138598,2.287065,3.57532,19.905658,driving,accelerometer
9.989041,1.117478,6.00839,18.844012,driving,accelerometer
10.015354,1.104037,6.00839,18.844012,driving,accelerometer
9.978359,0.368892,7.901972,11.070459,driving,accelerometer
9.973573,0.401133,7.901972,11.078137,driving,accelerometer
9.9732,0.346191,8.872805,11.078137,driving,accelerometer
9.889792,0.469839,6.161472,10.730432,driving,accelerometer
9.84078,0.49261,6.161472,11.062345,driving,accelerometer
9.887445,0.552084,7.082498,12.53555,driving,accelerometer
9.915414,0.555435,7.082498,12.53555,driving,accelerometer
9.897033,0.310924,8.852661,10.74898,driving,accelerometer
9.851121,0.192464,9.413161,10.314522,driving,accelerometer
9.859182,0.176251,9.421214,10.314522,driving,accelerometer
9.882348,0.186549,9.462506,10.38835,driving,accelerometer
9.878715,0.193476,9.462506,10.38835,driving,accelerometer
9.885745,0.156897,9.496339,10.247088,driving,accelerometer
9.896019,0.151306,9.472499,10.389903,driving,accelerometer
9.881827,0.143059,9.472499,10.389903,driving,accelerometer
9.867731,0.096595,9.583826,10.106837,driving,accelerometer
9.852603,0.198913,8.435025,10.479114,driving,accelerometer
9.845164,0.198657,8.435025,10.479114,driving,accelerometer
9.843584,0.107566,9.498834,10.471916,driving,accelerometer
9.842631,0.100279,9.498834,10.471916,driving,accelerometer
9.838134,0.057752,9.678751,10.021724,driving,accelerometer
9.862886,0.1442,9.420087,10.534188,driving,accelerometer
9.88143,0.225809,9.420087,10.562549,driving,accelerometer
9.864846,0.314541,8.67254,10.669097,driving,accelerometer
9.846496,0.306158,8.67254,10.669097,driving,accelerometer
9.857017,0.239552,9.236051,10.38856,driving,accelerometer
9.86261,0.25051,9.171559,10.38856,driving,accelerometer
9.834105,0.246725,9.171559,10.325657,driving,accelerometer
9.833856,0.229185,9.303367,10.318365,driving,accelerometer
9.852841,0.287355,9.063136,11.328544,driving,accelerometer
9.861291,0.301644,9.063136,11.328544,driving,accelerometer
9.852362,0.212125,9.312439,10.350198,driving,accelerometer
9.834712,0.212955,8.907439,10.411651,driving,accelerometer
9.82903,0.273837,8.907439,10.512187,driving,accelerometer
9.834744,0.259895,9.306841,10.512187,driving,accelerometer
9.837568,0.225085,9.349229,10.304624,driving,accelerometer
9.835482,0.207163,9.349229,10.296771,driving,accelerometer
9.85958,0.24054,9.234024,10.460926,driving,accelerometer
9.861716,0.241892,9.234024,10.460926,driving,accelerometer
9.836408,0.251307,8.860912,10.375146,driving,accelerometer
9.893212,0.315323,8.860912,11.214706,driving,accelerometer
9.951134,0.303093,9.090008,11.214706,driving,accelerometer
10.005884,0.306113,8.585172,10.851194,driving,accelerometer
10.010054,0.506401,8.205969,11.428674,driving,accelerometer
9.89415,0.472452,8.205969,11.428674,driving,accelerometer
9.857667,0.395649,8.678689,11.181897,driving,accelerometer
9.990279,0.942079,6.937589,14.707385,driving,accelerometer
10.022196,0.880428,6.937589,14.707385,driving,accelerometer
9.94118,0.28793,9.191954,10.797382,driving,accelerometer
10.136928,2.278148,3.57532,19.905658,driving,accelerometer
10.138598,2.287065,3.57532,19.905658,driving,accelerometer
9.989041,1.117478,6.00839,18.844012,driving,accelerometer
10.015354,1.104037,6.00839,18.844012,driving,accelerometer
9.978359,0.368892,7.901972,11.070459,driving,accelerometer
9.973573,0.401133,7.901972,11.078137,driving,accelerometer
9.9732,0.346191,8.872805,11.078137,driving,accelerometer
9.889792,0.469839,6.161472,10.730432,driving,accelerometer
9.84078,0.49261,6.161472,11.062345,driving,accelerometer
9.887445,0.552084,7.082498,12.53555,driving,accelerometer
9.915414,0.555435,7.082498,12.53555,driving,accelerometer
9.897033,0.310924,8.852661,10.74898,driving,accelerometer
9.780399,0.277286,9.24492,10.400888,driving,accelerometer
9.813776,0.276484,9.131559,10.420087,driving,accelerometer
9.803501,0.304861,9.12308,10.762177,driving,accelerometer
9.773495,0.277151,9.12308,10.762177,driving,accelerometer
9.813659,0.287895,9.136811,10.762019,driving,accelerometer
9.808074,0.39409,8.843374,10.762019,driving,accelerometer
9.780131,0.382033,8.843374,10.911033,driving,accelerometer
9.705041,0.416447,8.670401,10.911033,driving,accelerometer
9.72961,0.581175,7.488886,11.167832,driving,accelerometer
9.719849,0.760011,7.488886,11.663086,driving,accelerometer
9.779139,0.649728,7.654335,11.663086,driving,accelerometer
9.818714,0.277262,9.329928,10.512437,driving,accelerometer
9.751914,0.241986,9.21031,10.43014,driving,accelerometer
9.78304,0.288993,8.874536,10.467729,driving,accelerometer
9.824815,0.266346,8.874536,10.467729,driving,accelerometer
9.787134,0.263874,9.190333,10.329539,driving,accelerometer
9.729439,0.280417,9.183931,10.34379,driving,accelerometer
9.785573,0.289259,9.081045,10.361299,driving,accelerometer
9.720994,0.382463,8.89615,10.633596,driving,accelerometer
9.675166,0.354867,8.89615,10.633596,driving,accelerometer
9.775586,0.33654,9.012322,10.696594,driving,accelerometer
9.872137,0.372665,8.992228,10.819447,driving,accelerometer
9.896446,0.36371,8.992228,10.820657,driving,accelerometer
9.832083,0.3474,8.907353,10.820657,driving,accelerometer
9.785365,0.287657,8.907353,10.382497,driving,accelerometer
9.75978,0.30235,8.800077,10.382497,driving,accelerometer
9.798414,0.328279,8.788759,10.337125,driving,accelerometer
9.833976,0.342345,8.714123,10.675964,driving,accelerometer
9.817708,0.346411,8.714123,10.769971,driving,accelerometer
9.799484,0.327068,9.025694,10.769971,driving,accelerometer
9.798385,0.315461,9.11349,10.661329,driving,accelerometer
9.815746,0.306208,9.246054,10.661329,driving,accelerometer
9.798699,0.287027,9.015983,10.55074,driving,accelerometer
9.760667,0.303347,8.864646,10.482002,driving,accelerometer
9.757232,0.337796,8.813992,10.482002,driving,accelerometer
9.764404,0.390135,8.562346,10.511281,driving,accelerometer
9.781442,0.402778,8.562346,10.678867,driving,accelerometer
9.80043,0.333225,8.987999,10.678867,driving,accelerometer
9.809738,0.312409,8.987999,10.506553,driving,accelerometer
9.811878,0.325865,9.007465,10.506553,driving,accelerometer
9.828585,0.358387,8.840927,10.804626,driving,accelerometer
9.833413,0.396372,8.786085,10.804626,driving,accelerometer
9.807761,0.383748,8.786085,10.758442,driving,accelerometer
9.805277,0.361663,8.740976,10.860945,driving,accelerometer
9.797624,0.326539,8.740976,10.860945,driving,accelerometer
9.803569,0.291848,9.183315,10.734727,driving,accelerometer
9.785395,0.320169,8.946223,10.661402,driving,accelerometer
9.760302,0.34864,8.946223,10.655174,driving,accelerometer
9.804507,0.336936,9.011348,10.694432,driving,accelerometer
9.830207,0.366109,8.769894,10.716658,driving,accelerometer
9.810892,0.380738,8.769894,10.727399,driving,accelerometer
9.811778,0.369118,8.773439,10.727399,driving,accelerometer
9.829727,0.392321,8.773439,10.990079,driving,accelerometer
9.948201,0.368014,9.031204,10.990079,driving,accelerometer
9.879462,0.368951,8.839289,10.707124,driving,accelerometer
9.773211,0.35982,8.839289,10.678705,driving,accelerometer
9.826847,0.338127,8.960367,10.59601,driving,accelerometer
9.810904,0.332085,9.153145,10.660839,driving,accelerometer
9.799256,0.372601,9.09447,10.825925,driving,accelerometer
9.831221,0.369606,9.09447,10.825925,driving,accelerometer
9.83681,0.330804,9.063839,10.779448,driving,accelerometer
9.823093,0.348203,9.038591,10.672793,driving,accelerometer
9.810278,0.3689,8.974227,11.032364,driving,accelerometer
9.793609,0.377171,8.974227,11.43707,driving,accelerometer
9.723595,0.46512,8.529813,11.43707,driving,accelerometer
9.862828,0.579394,8.529813,11.094765,driving,accelerometer
10.077986,0.492739,9.065289,11.094765,driving,accelerometer
10.008046,0.391954,9.240355,10.961296,driving,accelerometer
9.897905,0.325475,9.169108,10.761625,driving,accelerometer
9.834748,0.387495,8.615494,11.09292,driving,accelerometer
9.84432,0.598484,8.382106,12.919986,driving,accelerometer
9.81604,0.589833,8.382106,12.919986,driving,accelerometer
9.790004,0.378727,8.649605,10.796951,driving,accelerometer
9.802555,0.307362,9.065993,10.673561,driving,accelerometer
9.793491,0.328055,9.065993,10.57251,driving,accelerometer
9.789957,0.396237,8.403599,10.563401,driving,accelerometer
9.709036,0.517348,8.362991,10.863182,driving,accelerometer
9.728208,0.600511,8.362991,11.04987,driving,accelerometer
9.832319,0.504573,8.537044,11.04987,driving,accelerometer
9.835161,0.296883,8.827615,10.656222,driving,accelerometer
9.810051,0.237413,9.03099,10.451487,driving,accelerometer
9.796569,0.294752,9.03099,10.459298,driving,accelerometer
9.77073,0.314622,9.079487,10.780161,driving,accelerometer
9.728437,0.316362,8.886918,10.780161,driving,accelerometer
9.753461,0.465675,8.401286,10.78787,driving,accelerometer
9.815692,0.443795,8.401286,10.78787,driving,accelerometer
9.798044,0.296608,9.040652,10.481061,driving,accelerometer
9.759773,0.32422,8.859802,10.50589,driving,accelerometer
9.760513,0.406985,8.475474,10.731655,driving,accelerometer
9.777751,0.409556,8.475474,10.731655,driving,accelerometer
9.80308,0.315742,9.006721,10.560778,driving,accelerometer
9.815632,0.391687,8.491193,11.03469,driving,accelerometer
9.801973,0.372912,8.491193,11.03469,driving,accelerometer
9.783385,0.279329,9.130647,10.517676,driving,accelerometer
9.792643,0.332678,8.795456,10.517676,driving,accelerometer
9.773951,0.316797,8.795456,10.485936,driving,accelerometer
9.745659,0.30997,8.948485,10.81589,driving,accelerometer
9.722269,0.335162,8.691821,10.81589,driving,accelerometer
9.725551,0.309242,8.691821,10.484611,driving,accelerometer
9.746739,0.403838,8.630317,10.991223,driving,accelerometer
9.807052,0.48764,8.630317,10.991223,driving,accelerometer
9.889044,0.433977,8.63091,10.945819,driving,accelerometer
9.866374,0.410974,8.777509,11.043231,driving,accelerometer
9.812513,0.451655,8.539165,11.043231,driving,accelerometer
9.779856,0.436835,8.539165,10.858016,driving,accelerometer
9.74931,0.399438,8.88403,10.759629,driving,accelerometer
9.747777,0.345839,8.88403,10.759629,driving,accelerometer
9.828299,0.344151,8.797286,10.780032,driving,accelerometer
9.827816,0.389937,8.627436,10.780032,driving,accelerometer
9.795319,0.410474,8.627436,11.699391,driving,accelerometer
9.830501,0.412435,8.562334,11.699391,driving,accelerometer
9.863469,0.387587,8.562334,11.036193,driving,accelerometer
