ID,value,axis,IDvec
2114,-0.8212433000000001,2,705
2115,10.5271,3,705
2116,2.3090667999999996,1,706
2117,-1.2162781,2,706
2118,10.551041,3,706
2119,0.9898529,1,707
2120,-0.22987366,2,707
2121,8.513565,3,707
2122,-1.0092926,1,708
2123,-0.26817322,2,708
2124,10.03389,3,708
2125,1.8541718,1,709
2126,-0.40943909999999994,2,709
2127,9.863907000000001,3,709
2128,1.3370209,1,710
2129,-0.34239197,2,710
2130,10.079376,3,710
2131,2.20372,1,711
2132,-0.85235596,2,711
2133,10.407378999999999,3,711
2134,1.1071777,1,712
2135,-0.5650635,2,712
2136,9.586166,3,712
2137,0.32666016,1,713
2138,-0.16043091,2,713
2139,8.872696000000001,3,713
2140,0.89408875,1,714
2141,-0.15805054,2,714
2142,10.031494,3,714
2143,1.269989,1,715
2144,-0.08860779,2,715
2145,10.263733,3,715
2146,1.111969,1,716
2147,-0.0024261475,2,716
2148,8.992416,3,716
2149,1.3585663000000001,1,717
2150,-0.83081055,2,717
2151,11.405762,3,717
2152,2.9483185,1,718
2153,-0.25860596,2,718
2154,8.39386,3,718
2155,0.65945435,1,719
2156,-0.44773865,2,719
2157,10.440903,3,719
2158,0.70973206,1,720
2159,0.10771179,2,720
2160,9.341965,3,720
2161,1.0999908,1,721
2162,-0.19874573,2,721
2163,10.302032,3,721
2164,2.167801,1,722
2165,-0.40943909999999994,2,722
2166,10.41217,3,722
2167,0.91563416,1,723
2168,-0.19874573,2,723
2169,9.665175999999999,3,723
2170,1.4136353000000002,1,724
2171,-0.33522034,2,724
2172,9.531113000000001,3,724
2173,0.6163635000000001,1,725
2174,-0.44773865,2,725
2175,10.268524000000001,3,725
2176,1.8924713,1,726
2177,-0.19155884,2,726
2178,10.213455,3,726
2179,2.483841,1,727
2180,0.004760742,2,727
2181,9.543076,3,727
2182,0.0010528564,1,728
2183,0.23699951,2,728
2184,9.847137,3,728
2185,2.2635803,1,729
2186,0.031097412,2,729
2187,9.775314,3,729
2188,1.9451447,1,730
2189,-0.08381653,2,730
2190,9.291687,3,730
2191,0.48947144,1,731
2192,-0.12213135,2,731
2193,9.674759,3,731
2194,1.8254395,1,732
2195,-0.0072021483999999995,2,732
2196,10.2421875,3,732
2197,0.3290558,1,733
2198,0.22741699,2,733
2199,9.531113000000001,3,733
2200,1.5070038000000001,1,734
2201,0.5267029000000001,2,734
2202,9.291687,3,734
2203,2.5963745,1,735
2204,-0.29690552,2,735
2205,10.455261,3,735
2206,1.9786682,1,736
2207,-0.1843872,2,736
2208,9.406601,3,736
2209,1.0377502,1,737
2210,-0.24423218,2,737
2211,9.751373,3,737
2212,0.118377686,1,738
2213,-0.23944092,2,738
2214,9.727432,3,738
2215,1.2795563,1,739
2216,-0.21310425,2,739
2217,10.330765,3,739
2218,1.7129058999999998,1,740
2219,-0.11254883,2,740
2220,9.38028,3,740
2221,2.5365142999999994,1,741
2222,-0.51956177,2,741
2223,10.718628,3,741
2224,0.8342438,1,742
2225,0.06462097,2,742
2226,8.283722000000001,3,742
2227,-0.08035278,1,743
2228,-0.39266968,2,743
2229,10.409775,3,743
2230,1.5165863000000002,1,744
2231,-0.11734009,2,744
2232,9.370697,3,744
2233,1.7919159,1,745
2234,-0.17240906,2,745
2235,10.445694,3,745
2236,2.1582336,1,746
2237,-0.40704346,2,746
2238,10.043472,3,746
2239,1.7440338,1,747
2240,-0.45492554,2,747
2241,9.641235,3,747
2242,1.5165863000000002,1,748
2243,-0.37831116,2,748
2244,9.420975,3,748
2245,1.0114136,1,749
2246,-0.29690552,2,749
2247,10.175139999999999,3,749
2248,0.9994354,1,750
2249,0.13883972,2,750
2250,8.513565,3,750
2251,1.4591216999999999,1,751
2252,0.14363098,2,751
2253,10.536667,3,751
2254,2.9722595000000003,1,752
2255,-0.47647095,2,752
2256,10.218246,3,752
2257,3.3601227,1,753
2258,-0.48126220000000003,2,753
2259,9.832778999999999,3,753
2260,-1.4139252,1,754
2261,-0.17720032,2,754
2262,9.011566,3,754
2263,-2.1345673,1,755
2264,-0.26338196,2,755
2265,11.223801,3,755
2266,-1.9789429,1,756
2267,0.17234802,2,756
2268,10.294861000000001,3,756
2269,-0.33174133,1,757
2270,0.46444702,2,757
2271,9.595749,3,757
2272,0.65945435,1,758
2273,0.82118225,2,758
2274,9.8112335,3,758
2275,-2.8336792,1,759
2276,-0.46928406,2,759
2277,9.602936,3,759
2278,-6.9110107,1,760
2279,-1.5586548,2,760
2280,10.3810425,3,760
2281,-0.84410095,1,761
2282,0.31121826,2,761
2283,8.839188,3,761
2284,0.56129456,1,762
2285,-0.93136597,2,762
2286,10.9891815,3,762
2287,-2.4721527,1,763
2288,-1.0750275,2,763
2289,8.324432,3,763
2290,-3.0946502999999996,1,764
2291,-1.0726318000000001,2,764
2292,11.037063999999999,3,764
2293,-1.4881438999999999,1,765
2294,-0.38070679999999996,2,765
2295,9.801651,3,765
2296,-1.8281096999999997,1,766
2297,-0.81884766,2,766
2298,10.586945,3,766
2299,-0.9662018,1,767
2300,-1.0750275,2,767
2301,9.813628999999999,3,767
2302,-2.117813,1,768
2303,-0.98883057,2,768
2304,8.693130499999999,3,768
2305,-2.828888,1,769
2306,-1.5035858,2,769
2307,10.024307,3,769
2308,-0.8393096999999999,1,770
2309,-0.5075989000000001,2,770
2310,9.940521,3,770
2311,-0.8536681999999999,1,771
2312,-1.0438995,2,771
2313,10.804825,3,771
2314,-1.4019469999999998,1,772
2315,-1.065445,2,772
2316,9.6604,3,772
2317,-2.0747223000000004,1,773
2318,-1.647232,2,773
2319,9.626877,3,773
2320,-1.5192566,1,774
2321,-0.9768677,2,774
2322,10.670746000000001,3,774
2323,-0.95184326,1,775
2324,-0.524353,2,775
2325,10.92453,3,775
2326,-1.4713745,1,776
2327,-1.0438995,2,776
2328,9.763351,3,776
2329,-1.1338043,1,777
2330,-0.9816437,2,777
2331,9.576599,3,777
2332,-2.5511627,1,778
2333,-0.9194030999999999,2,778
2334,8.511169,3,778
2335,-1.5767212,1,779
2336,-0.955307,2,779
2337,11.264511,3,779
2338,0.17103577,1,780
2339,0.23939514,2,780
2340,8.695526,3,780
2341,-0.8177643,1,781
2342,-1.0630493,2,781
2343,11.539841000000001,3,781
2344,-3.1616821,1,782
2345,-1.3838806000000001,2,782
2346,9.63884,3,782
2347,-1.0883026000000002,1,783
2348,-0.60336304,2,783
2349,9.449707,3,783
2350,-0.0061340330000000005,1,784
2351,-0.023971557999999997,2,784
2352,9.875869999999999,3,784
2353,-2.5511627,1,785
2354,-0.8284149,2,785
2355,10.25415,3,785
2356,-3.255066,1,786
2357,-1.0750275,2,786
2358,9.964462,3,786
2359,-0.94944763,1,787
2360,-0.51239014,2,787
2361,10.05304,3,787
2362,-0.12823486,1,788
2363,-0.4525299,2,788
2364,9.808838,3,788
2365,-1.3061829,1,789
2366,-0.7949066,2,789
2367,9.4401245,3,789
2368,-1.1218261999999999,1,790
2369,-0.7063141,2,790
2370,9.088181,3,790
2371,-1.3157501,1,791
2372,-1.1420593,2,791
2373,10.390625,3,791
2374,1.5836181999999999,1,792
2375,0.5626068000000001,2,792
2376,9.794464,3,792
2377,3.1039429,1,793
2378,0.66555786,2,793
2379,10.950867,3,793
2380,0.7001648,1,794
2381,0.2441864,2,794
2382,9.926147,3,794
2383,0.9132385000000001,1,795
2384,0.9720154000000001,2,795
2385,7.792922999999999,3,795
2386,1.167038,1,796
2387,0.41896057,2,796
2388,11.331543,3,796
2389,2.0026093,1,797
2390,1.666336,2,797
2391,8.994812,3,797
2392,1.4255981000000002,1,798
2393,1.6735229999999999,2,798
2394,10.713837,3,798
2395,0.9970398000000001,1,799
2396,1.381424,2,799
2397,9.607727,3,799
2398,2.5891876,1,800
2399,1.2305908,2,800
2400,8.209503,3,800
2401,3.7671356,1,801
2402,0.3710785,2,801
2403,10.448089999999999,3,801
2404,1.2412566999999999,1,802
2405,0.15319824,2,802
2406,10.263733,3,802
2407,2.5820007,1,803
2408,0.19630432,2,803
2409,9.231827000000001,3,803
2410,2.6274872000000005,1,804
2411,-0.37112427,2,804
2412,10.05304,3,804
2413,0.4870758,1,805
2414,-0.05987549,2,805
2415,9.217467999999998,3,805
2416,0.53256226,1,806
2417,-0.12213135,2,806
2418,10.208664,3,806
2419,3.2835083,1,807
2420,-0.3232422,2,807
2421,10.713837,3,807
2422,2.0457,1,808
2423,0.08137512,2,808
2424,9.593353,3,808
2425,1.2651978000000002,1,809
2426,-0.016784668,2,809
2427,8.712296,3,809
2428,1.6099548000000001,1,810
2429,0.08137512,2,810
2430,9.6604,3,810
2431,1.4734955,1,811
2432,0.016738892,2,811
2433,9.9500885,3,811
2434,3.2571716,1,812
2435,-0.500412,2,812
2436,10.819183,3,812
2437,4.075989,1,813
2438,-0.5291443,2,813
2439,9.851929,3,813
2440,2.4192047000000003,1,814
2441,-0.47647095,2,814
2442,10.17276,3,814
2443,-0.947052,1,815
2444,0.10292053,2,815
2445,7.388290400000001,3,815
2446,2.3354034,1,816
2447,-0.96009827,2,816
2448,11.997131,3,816
2449,3.5803833,1,817
2450,-0.27775574,2,817
2451,9.289291,3,817
2452,-0.6070709,1,818
2453,-0.6368866,2,818
2454,10.244583,3,818
2455,-1.4618073,1,819
2456,-0.0766449,2,819
2457,9.054657,3,819
2458,2.8238220000000003,1,820
2459,-0.20593262,2,820
2460,10.201477,3,820
2461,-0.8033905,1,821
2462,0.33276367,2,821
2463,10.498367,3,821
2464,-1.9861297999999998,1,822
2465,0.7397766,2,822
2466,9.677155,3,822
2467,2.3497619999999997,1,823
2468,0.658371,2,823
2469,9.456894,3,823
2470,1.8805083999999999,1,824
2471,0.45486450000000006,2,824
2472,9.066635,3,824
2473,-2.3093567000000004,1,825
2474,0.06222534,2,825
2475,12.356262,3,825
2476,-1.0930939,1,826
2477,1.5418396,2,826
2478,5.714752,3,826
2479,-0.68608093,1,827
2480,0.74217224,2,827
2481,10.261337,3,827
2482,4.3106230000000005,1,828
2483,-0.021575927999999998,2,828
2484,10.742569,3,828
2485,3.2547759999999997,1,829
2486,-1.7310332999999998,2,829
2487,12.969177,3,829
2488,-3.4370117,1,830
2489,1.2593231000000003,2,830
2490,4.733124,3,830
2491,-3.3125153,1,831
2492,-0.021575927999999998,2,831
2493,11.547028,3,831
2494,3.836563,1,832
2495,0.5697937,2,832
2496,9.54068,3,832
2497,1.3011017,1,833
2498,0.11010742,2,833
2499,9.940521,3,833
2500,-0.9111328000000002,1,834
2501,0.6416168000000001,2,834
2502,8.846359,3,834
2503,0.9084625,1,835
2504,-0.043121337999999995,2,835
2505,10.507935,3,835
2506,1.7153015,1,836
2507,0.07897949,2,836
2508,10.469635,3,836
2509,-0.25273132,1,837
2510,0.6464081,2,837
2511,9.346756,3,837
2512,-0.8105774,1,838
2513,0.25135803,2,838
2514,10.958053999999999,3,838
2515,1.7200928,1,839
2516,0.8618927,2,839
2517,9.650818,3,839
2518,3.850937,1,840
2519,-0.33282470000000003,2,840
2520,14.985092000000002,3,840
2521,-3.089859,1,841
2522,1.5370483,2,841
2523,2.923111,3,841
2524,2.2516022,1,842
2525,-0.500412,2,842
2526,15.519012,3,842
2527,-1.7969971000000002,1,843
2528,2.8921661,2,843
2529,1.9797973999999998,3,843
2530,2.2133026,1,844
2531,0.7756958,2,844
2532,15.475906,3,844
2533,-0.8704376,1,845
2534,0.67274475,2,845
2535,7.0650787,3,845
2536,-1.0715485,1,846
2537,1.0510253999999999,2,846
2538,10.795242,3,846
2539,-0.31498718,1,847
2540,1.6399993999999998,2,847
2541,7.761794999999999,3,847
2542,-0.27667236,1,848
2543,0.11729431,2,848
2544,12.770462,3,848
2545,1.1095734,1,849
2546,1.1683502000000001,2,849
2547,8.278946000000001,3,849
2548,-0.6812897,1,850
2549,1.1491851999999998,2,850
2550,9.387450999999999,3,850
2551,-1.0954895,1,851
2552,0.09573364,2,851
2553,11.566177,3,851
2554,2.3449707,1,852
2555,0.6057129,2,852
2556,10.258942,3,852
2557,-0.78663635,1,853
2558,1.642395,2,853
2559,6.591034,3,853
2560,-2.0914764,1,854
2561,0.22264099,2,854
2562,10.744964999999999,3,854
2563,2.8381805,1,855
2564,0.6871033000000001,2,855
2565,10.651596000000001,3,855
2566,-0.7602996999999999,1,856
2567,1.1970673,2,856
2568,6.2462615999999995,3,856
2569,0.2524414,1,857
2570,-0.79730225,2,857
2571,16.560485999999997,3,857
2572,0.6498871,1,858
2573,1.4795837,2,858
2574,5.36998,3,858
2575,-0.9159241,1,859
2576,1.1108856000000003,2,859
2577,9.595749,3,859
2578,1.6793976000000002,1,860
2579,-0.4884491,2,860
2580,15.176635999999998,3,860
2581,-1.3516693000000002,1,861
2582,3.0358276,2,861
2583,0.035705566,3,861
2584,7.480544999999999,1,862
2585,-2.928131,2,862
2586,20.805405,3,862
2587,8.682433999999999,1,863
2588,-0.07424927,2,863
2589,8.963683999999999,3,863
2590,-0.76509094,1,864
2591,0.10771179,2,864
2592,0.16978455,3,864
2593,7.576308999999999,1,865
2594,-2.1428375,2,865
2595,19.553238,3,865
2596,4.9522705,1,866
2597,-0.37112427,2,866
2598,3.3205413999999998,3,866
2599,0.029785156,1,867
2600,-1.6113281000000002,2,867
2601,10.768906,3,867
2602,7.6217957,1,868
2603,-1.3623352,2,868
2604,12.622025,3,868
2605,4.6122894,1,869
2606,-2.6288605,2,869
2607,9.291687,3,869
2608,-1.6102448,1,870
2609,-0.18676758,2,870
2610,6.421036,3,870
2611,7.2650604,1,871
2612,-2.5211182,2,871
2613,15.583649,3,871
2614,3.3960266000000003,1,872
2615,-0.10537719999999999,2,872
2616,3.2894287,3,872
2617,4.040069600000001,1,873
2618,-1.7837067,2,873
2619,13.531815,3,873
2620,0.70973206,1,874
2621,-0.71110535,2,874
2622,7.852767999999999,3,874
2623,5.967407,1,875
2624,-1.5969543,2,875
2625,11.714615,3,875
2626,1.5788269,1,876
2627,-0.0048217773,2,876
2628,5.726715,3,876
2629,3.1398467999999995,1,877
2630,-2.1548157000000003,2,877
2631,14.312332000000001,3,877
2632,-0.17132568,1,878
2633,-0.60575867,2,878
2634,9.30127,3,878
2635,-1.3205414,1,879
2636,0.016738892,2,879
2637,8.231049,3,879
2638,-0.27427673,1,880
2639,-0.51956177,2,880
2640,11.233383,3,880
2641,2.5628509999999998,1,881
2642,0.32559204,2,881
2643,9.708282,3,881
2644,-2.2854156000000003,1,882
2645,0.51712036,2,882
2646,8.041916,3,882
2647,2.0026093,1,883
2648,-0.26338196,2,883
2649,10.6492,3,883
2650,9.915451,1,884
2651,-1.5562592,2,884
2652,14.728912,3,884
2653,-2.2064056,1,885
2654,0.6416168000000001,2,885
2655,3.3540650000000003,3,885
2656,4.040069600000001,1,886
2657,-1.2761383,2,886
2658,14.942001000000001,3,886
2659,7.3871613,1,887
2660,0.6775359999999999,2,887
2661,6.1552887,3,887
2662,-0.10429382,1,888
2663,-1.4628906000000002,2,888
2664,11.250136999999999,3,888
2665,3.0464783,1,889
2666,-0.3232422,2,889
2667,7.323653999999999,3,889
2668,6.585113499999999,1,890
2669,-1.7190703999999999,2,890
2670,13.694626000000001,3,890
2671,0.48947144,1,891
2672,-0.68237305,2,891
2673,6.234283400000001,3,891
2674,1.997818,1,892
2675,-1.3048706,2,892
2676,11.597305,3,892
2677,5.414337000000001,1,893
2678,-0.42858887,2,893
2679,8.879883,3,893
2680,2.986618,1,894
2681,-1.8100433,2,894
2682,11.044235,3,894
2683,0.30511475,1,895
2684,-0.86672974,2,895
2685,7.9174194,3,895
2686,4.6362305,1,896
2687,-0.5075989000000001,2,896
2688,10.3810425,3,896
2689,5.301819,1,897
2690,-1.5490723,2,897
2691,10.704269,3,897
2692,0.26202393,1,898
2693,-1.0151671999999998,2,898
2694,8.180771,3,898
2695,1.1694183,1,899
2696,-0.72546387,2,899
2697,10.469635,3,899
2698,4.688904,1,900
2699,-1.0223540999999998,2,900
2700,10.237396,3,900
2701,3.2691345000000003,1,901
2702,-1.4197845,2,901
2703,10.081772,3,901
2704,-5.5391235,1,902
2705,-0.73983765,2,902
2706,10.66835,3,902
2707,1.566864,1,903
2708,0.09095764,2,903
2709,9.361114500000001,3,903
2710,3.740799,1,904
2711,-0.8284149,2,904
2712,12.107269,3,904
2713,-3.0994415,1,905
2714,1.1060944,2,905
2715,6.619750999999999,3,905
2716,-4.571869,1,906
2717,0.9121703999999999,2,906
2718,8.846359,3,906
2719,5.7423553,1,907
2720,-0.23704529,2,907
2721,11.836716000000001,3,907
2722,2.38089,1,908
2723,-0.045516968,2,908
2724,9.234222,3,908
2725,-6.45372,1,909
2726,0.44290159999999995,2,909
2727,9.155211999999999,3,909
2728,0.23568726,1,910
2729,0.43571472,2,910
2730,8.527939,3,910
2731,6.391174299999999,1,911
2732,-0.32803345,2,911
2733,14.214172,3,911
2734,-2.749878,1,912
2735,0.8618927,2,912
2736,6.557510400000001,3,912
2737,-3.3963165,1,913
2738,0.29685974,2,913
2739,9.574203500000001,3,913
2740,2.6274872000000005,1,914
2741,0.74217224,2,914
2742,10.902985000000001,3,914
2743,0.9850769,1,915
2744,1.0079346,2,915
2745,8.781723,3,915
2746,-0.9374695,1,916
2747,0.052642822,2,916
2748,10.25415,3,916
2749,2.8573303,1,917
2750,0.5051422000000001,2,917
2751,10.225418,3,917
2752,-1.480957,1,918
2753,0.33036804,2,918
2754,10.699478,3,918
2755,-1.0236664,1,919
2756,-0.11973572,2,919
2757,10.141632000000001,3,919
2758,3.4175873,1,920
2759,0.8187866,2,920
2760,10.232605,3,920
2761,-1.8520508000000002,1,921
2762,1.290451,2,921
2763,6.741867,3,921
2764,-1.6724854,1,922
2765,-0.06227112,2,922
2766,11.669128,3,922
2767,2.799881,1,923
2768,0.895401,2,923
2769,10.122467,3,923
2770,1.088028,1,924
2771,0.35910034,2,924
2772,8.044312,3,924
2773,7.2387238,1,925
2774,-1.2641601999999998,2,925
2775,12.231766,3,925
2776,7.116623,1,926
2777,-1.3192291,2,926
2778,9.753769,3,926
2779,5.5460205,1,927
2780,-1.6017456,2,927
2781,9.684341,3,927
2782,4.2531586,1,928
2783,-1.326416,2,928
2784,9.193527,3,928
2785,1.167038,1,929
2786,-1.4006348,2,929
2787,9.818405,3,929
2788,1.7320557,1,930
2789,-0.9696808000000001,2,930
2790,8.35556,3,930
2791,6.6018677,1,931
2792,-1.2090912,2,931
2793,11.618851,3,931
2794,2.8286132999999998,1,932
2795,-1.3623352,2,932
2796,7.560683999999999,3,932
2797,1.8685303,1,933
2798,-2.377472,2,933
2799,11.949249,3,933
2800,0.98747253,1,934
2801,-0.27775574,2,934
2802,7.7953033,3,934
2803,5.632217400000001,1,935
2804,-1.544281,2,935
2805,11.010727000000001,3,935
2806,6.733550999999999,1,936
2807,-2.7366028,2,936
2808,10.852707,3,936
2809,-0.17132568,1,937
2810,-1.1157226999999998,2,937
2811,8.628494,3,937
2812,-0.39637756,1,938
2813,-0.5530853,2,938
2814,9.224655,3,938
2815,7.6720733999999995,1,939
2816,-1.8507384999999998,2,939
2817,11.673919999999999,3,939
2818,1.1095734,1,940
2819,-0.40943909999999994,2,940
2820,5.640533400000001,3,940
2821,-0.23118591,1,941
2822,-1.1157226999999998,2,941
2823,12.1479645,3,941
2824,-0.48017883,1,942
2825,-1.0462951999999999,2,942
2826,10.953261999999999,3,942
2827,3.0464783,1,943
2828,-0.54829407,2,943
2829,9.600539999999999,3,943
2830,-2.6684875,1,944
2831,-0.040725708,2,944
2832,9.267746,3,944
2833,-2.1752777,1,945
2834,0.29685974,2,945
2835,9.2030945,3,945
2836,4.7942504999999995,1,946
2837,-0.7949066,2,946
2838,11.563782000000002,3,946
2839,0.63072205,1,947
2840,0.36149597,2,947
2841,8.266967999999999,3,947
2842,-5.103378299999999,1,948
2843,0.44050598,2,948
2844,9.042694000000001,3,948
2845,2.0983734,1,949
2846,-0.48605347,2,949
2847,11.355483999999999,3,949
2848,4.899597,1,950
2849,0.11010742,2,950
2850,9.337173,3,950
2851,-2.792984,1,951
2852,0.09335327,2,951
2853,8.858336999999999,3,951
2854,-3.6524962999999997,1,952
2855,0.09335327,2,952
2856,10.36908,3,952
2857,4.322586,1,953
2858,0.20826721,2,953
2859,9.744186000000001,3,953
2860,3.0823975,1,954
2861,0.5003662,2,954
2862,10.536667,3,954
2863,-3.9230347,1,955
2864,0.42852783,2,955
2865,8.712296,3,955
2866,-1.0284575999999999,1,956
2867,0.13883972,2,956
2868,9.061844,3,956
2869,4.0711975,1,957
2870,0.64401245,2,957
2871,10.483994000000001,3,957
2872,1.6051636,1,958
2873,0.6775359999999999,2,958
2874,10.038681,3,958
2875,-4.140915000000001,1,959
2876,-0.30169678,2,959
2877,9.243805,3,959
2878,1.3633575,1,960
2879,0.13165283,2,960
2880,10.977203,3,960
2881,3.4558867999999996,1,961
2882,0.7110443000000001,2,961
2883,9.399429,3,961
2884,-4.260619999999999,1,962
2885,-0.1341095,2,962
2886,9.552658000000001,3,962
2887,1.784729,1,963
2888,0.35430908,2,963
2889,11.022689999999999,3,963
2890,4.0544434,1,964
2891,0.9337158000000001,2,964
2892,9.004379,3,964
2893,-4.260619999999999,1,965
2894,-0.09819031,2,965
2895,9.164795,3,965
2896,0.16865539999999998,1,966
2897,-0.14128113,2,966
2898,12.179092,3,966
2899,3.515747,1,967
2900,1.4388885,2,967
2901,7.596588000000001,3,967
2902,-0.6908721999999999,1,968
2903,0.2729187,2,968
2904,10.120087,3,968
2905,-1.4210968000000002,1,969
2906,0.13165283,2,969
2907,10.740173,3,969
2908,1.700943,1,970
2909,1.2713013000000002,2,970
2910,8.367523,3,970
2911,-0.063583374,1,971
2912,0.26333618,2,971
2913,9.713058,3,971
2914,-0.42990112,1,972
2915,-0.23704529,2,972
2916,11.681107,3,972
2917,1.5501098999999998,1,973
2918,1.3167877000000001,2,973
2919,7.2350616,3,973
2920,-0.70762634,1,974
2921,0.04307556,2,974
2922,10.203873,3,974
2923,0.056121826,1,975
2924,-0.39985657,2,975
2925,12.121628,3,975
2926,2.5628509999999998,1,976
2927,1.1875,2,976
2928,7.268585000000001,3,976
2929,-1.2966003000000001,1,977
2930,-0.7446289,2,977
2931,12.255707000000001,3,977
2932,-1.6150360000000001,1,978
2933,0.007156371999999999,2,978
2934,10.474426,3,978
2935,2.3569489,1,979
2936,1.1467896,2,979
2937,7.649261500000001,3,979
2938,0.020202637,1,980
2939,-0.78053284,2,980
2940,12.1671295,3,980
2941,0.6283416999999999,1,981
2942,0.5841522,2,981
2943,9.171982,3,981
2944,-1.5886993,1,982
2945,0.5626068000000001,2,982
2946,6.0834503,3,982
2947,0.24765015,1,983
2948,-0.72068787,2,983
2949,12.7561035,3,983
2950,3.0009918,1,984
2951,0.79244995,2,984
2952,9.236618,3,984
2953,1.4471588,1,985
2954,0.10531616,2,985
2955,8.882278,3,985
2956,-1.9071198,1,986
2957,-0.5099945,2,986
2958,11.001144,3,986
2959,0.9539489999999999,1,987
2960,0.9815978999999999,2,987
2961,8.901428,3,987
2962,2.3904723999999997,1,988
2963,-0.08621216,2,988
2964,10.299652,3,988
2965,-0.051620482999999995,1,989
2966,0.28967285,2,989
2967,9.387450999999999,3,989
2968,-1.7275543000000002,1,990
2969,0.06701660000000001,2,990
2970,11.250136999999999,3,990
2971,1.1239318999999999,1,991
2972,-0.30648804,2,991
2973,9.562225,3,991
2974,1.3370209,1,992
2975,0.5769806,2,992
2976,10.828766,3,992
2977,-0.947052,1,993
2978,0.6104889,2,993
2979,9.109726,3,993
2980,0.69776917,1,994
2981,0.33036804,2,994
2982,9.590958,3,994
2983,0.35299683,1,995
2984,0.6990814000000001,2,995
2985,10.776093,3,995
2986,0.37216187,1,996
2987,0.59373474,2,996
2988,7.117752,3,996
2989,0.9898529,1,997
2990,-0.13648987,2,997
2991,12.068954,3,997
2992,-1.5743256,1,998
2993,0.3136139,2,998
2994,9.408997,3,998
2995,0.7360687,1,999
2996,0.0717926,2,999
2997,9.181549,3,999
2998,0.68818665,1,1000
2999,0.29446409999999995,2,1000
3000,10.6492,3,1000
3001,-0.6812897,1,1001
3002,0.51712036,2,1001
3003,9.018753,3,1001
3004,1.3825073,1,1002
3005,0.17953491,2,1002
3006,9.617294000000001,3,1002
3007,-0.042037964000000004,1,1003
3008,0.40698242,2,1003
3009,10.637222,3,1003
3010,1.4902496,1,1004
3011,0.1579895,2,1004
3012,7.9293823,3,1004
3013,0.10160828,1,1005
3014,0.29925537,2,1005
3015,10.500763000000001,3,1005
3016,-1.2080231000000001,1,1006
3017,-0.9409485000000001,2,1006
3018,12.6770935,3,1006
3019,1.3106841999999999,1,1007
3020,0.7110443000000001,2,1007
3021,7.093811,3,1007
3022,-0.6645355,1,1008
3023,-0.27296448,2,1008
3024,11.853485000000001,3,1008
3025,1.0904236,1,1009
3026,0.6488037,2,1009
3027,7.8551636,3,1009
3028,1.4471588,1,1010
3029,0.29446409999999995,2,1010
3030,10.515121,3,1010
3031,-2.0747223000000004,1,1011
3032,-0.72068787,2,1011
3033,11.386612,3,1011
3034,1.298706,1,1012
3035,0.63682556,2,1012
3036,7.737854,3,1012
3037,0.29315186,1,1013
3038,-0.28494263,2,1013
3039,10.931716999999999,3,1013
3040,-0.51130676,1,1014
3041,-0.15325928,2,1014
3042,10.407378999999999,3,1014
3043,0.3458252,1,1015
3044,0.53627014,2,1015
3045,7.991638000000001,3,1015
3046,-0.34370422,1,1016
3047,-0.29690552,2,1016
3048,11.041855,3,1016
3049,2.6298828,1,1017
3050,0.7373810000000001,2,1017
3051,7.5846252000000005,3,1017
3052,-1.1601257,1,1018
3053,-0.54351807,2,1018
3054,11.104095,3,1018
3055,0.19499207,1,1019
3056,-0.1963501,2,1019
3057,9.986008,3,1019
3058,2.3210297000000004,1,1020
3059,-0.37591553,2,1020
3060,11.882217,3,1020
3061,-2.4721527,1,1021
3062,-0.5171814,2,1021
3063,10.007553,3,1021
3064,2.2276611,1,1022
3065,0.7661133000000001,2,1022
3066,8.908615,3,1022
3067,-0.22879028,1,1023
3068,0.45965576,2,1023
3069,8.851150500000001,3,1023
3070,-0.07316589,1,1024
3071,-0.043121337999999995,2,1024
3072,10.850311,3,1024
3073,0.99224854,1,1025
3074,0.39022827,2,1025
3075,7.208725,3,1025
3076,-0.93507385,1,1026
3077,-0.6943512,2,1026
3078,13.093674,3,1026
3079,2.1462555,1,1027
3080,0.7876586999999999,2,1027
3081,7.026778999999999,3,1027
3082,-0.22639465,1,1028
3083,-0.3112793,2,1028
3084,11.235778999999999,3,1028
3085,0.20216370000000003,1,1029
3086,-0.043121337999999995,2,1029
3087,10.594130999999999,3,1029
3088,2.7902985,1,1030
3089,0.5219116,2,1030
3090,7.424209599999999,3,1030
3091,-1.7490997,1,1031
3092,-0.80926514,2,1031
3093,12.009109500000001,3,1031
3094,0.09442139,1,1032
3095,0.4835968,2,1032
3096,9.622086,3,1032
3097,1.4567261,1,1033
3098,-0.009597778000000001,2,1033
3099,10.835953,3,1033
3100,-0.29821777,1,1034
3101,0.10771179,2,1034
3102,10.529494999999999,3,1034
3103,1.1071777,1,1035
3104,1.2353821000000003,2,1035
3105,6.2055664,3,1035
3106,-1.346878,1,1036
3107,-0.6296997,2,1036
3108,12.267685,3,1036
3109,0.7025604,1,1037
3110,0.87145996,2,1037
3111,7.203949000000001,3,1037
3112,1.116745,1,1038
3113,0.1867218,2,1038
3114,10.340347,3,1038
3115,-0.80101013,1,1039
3116,-0.36872864,2,1039
3117,11.623642,3,1039
3118,1.5596771,1,1040
3119,0.7756958,2,1040
3120,6.449768,3,1040
3121,-1.6413726999999998,1,1041
3122,-0.86912537,2,1041
3123,13.146347,3,1041
3124,1.3561707,1,1042
3125,0.8235779000000001,2,1042
3126,8.338791,3,1042
